2900,905.00,944.00,977.00,"1,011.00","1,043.00","1,080.00","1,115.00","1,154.00","1,197.00","1,227.00","1,249.00","1,281.00","1,318.00","1,358.00","1,385.00","1,411.00","1,439.00","1,449.00","1,463.00",,,,,,,,,
3000,918.00,958.00,992.00,"1,029.00","1,062.00","1,101.00","1,135.00","1,178.00","1,221.00","1,251.00","1,275.00","1,307.00","1,344.00","1,386.00","1,414.00","1,444.00","1,470.00","1,485.00",,,,,,,,,,
3100,936.00,978.00,"1,010.00","1,046.00","1,080.00","1,119.00","1,157.00","1,199.00","1,244.00","1,275.00","1,297.00","1,333.00","1,374.00","1,415.00","1,448.00","1,475.00","1,501.00",,,,,,,,,,,
3200,949.00,992.00,"1,027.00","1,065.00","1,100.00","1,142.00","1,178.00","1,220.00","1,268.00","1,299.00","1,325.00","1,360.00","1,400.00","1,446.00","1,480.00","1,507.00",,,,,,,,,,,,
3300,962.00,"1,007.00","1,044.00","1,082.00","1,117.00","1,161.00","1,199.00","1,246.00","1,291.00","1,323.00","1,349.00","1,388.00","1,432.00","1,473.00","1,511.00","1,540.00",,,,,,,,,,,,
3400,979.00,"1,021.00","1,063.00","1,099.00","1,137.00","1,181.00","1,220.00","1,266.00","1,315.00","1,347.00","1,375.00","1,415.00","1,460.00","1,504.00","1,542.00",,,,,,,,,,,,,
3500,991.00,"1,039.00","1,077.00","1,118.00","1,157.00","1,202.00","1,242.00","1,287.00","1,339.00","1,374.00","1,398.00","1,441.00","1,487.00","1,534.00",,,,,,,,,,,,,,
3600,"1,005.00","1,055.00","1,094.00","1,137.00","1,174.00","1,220.00","1,262.00","1,309.00","1,363.00","1,396.00","1,424.00","1,467.00","1,515.00","1,565.00",,,,,,,,,,,,,,
3700,"1,018.00","1,069.00","1,112.00","1,155.00","1,195.00","1,243.00","1,283.00","1,334.00","1,386.00","1,422.00","1,448.00","1,492.00","1,544.00",,,,,,,,,,,,,,,
3800,"1,034.00","1,084.00","1,128.00","1,171.00","1,213.00","1,263.00","1,302.00","1,355.00","1,410.00","1,445.00","1,475.00","1,519.00","1,569.00",,,,,,,,,,,,,,,
